area_sqft,bhk,property_type,lat,lon,price_inr
3735,4,Apartment,23.0813667,72.6280913,28000000.0
3925,4,Apartment,23.2353537,72.6662414,19500000.0
1350,3,Apartment,22.9948656,72.6624431,5500000.0
770,2,Apartment,23.2145657,72.6856816,5500000.0
810,3,Apartment,23.1360943,72.5425805,7500000.0
2880,3,Apartment,23.187962,72.5737728,16000000.0
1584,4,Apartment,23.0859807,72.6342743,15100000.0
1125,2,Apartment,23.0110669,72.5137432,6500000.0
1215,2,Apartment,23.0205008,72.4694523,5600000.000000001
1296,2,Apartment,23.0839289,72.6785883,6500000.0
1170,3,Apartment,23.0594578,72.6180264,9800000.0
1044,2,Apartment,22.9979199,72.5595221,4300000.0
3000,2,Villa,23.1109557,72.5539974,6500000.0
1280,2,Apartment,23.1109557,72.5539974,7000000.0
1350,2,Apartment,23.0111491,72.5132562,7000000.0
1350,2,Apartment,23.0813667,72.6280913,5478000.0
1265,2,Apartment,23.0295113,72.4506006,7300000.0
954,2,Apartment,23.0635608,72.5959508,4500000.0
2952,3,Apartment,23.0544298,72.5958726,8800000.0
1592,3,Apartment,23.1134254,72.5414761,8500000.0
1180,2,Apartment,23.0839289,72.6785883,4500000.0
3099,3,Villa,23.1283467,72.558657,8800000.0
1000,1,Apartment,23.0787426,72.6681866,2300000.0
1450,2,Apartment,23.1201139,72.6251307,5200000.0
1130,2,Apartment,23.0366663,72.5492165,5850000.0
1566,3,Apartment,23.022616,72.5819947,7600000.0
890,2,Apartment,23.0631171,72.5255748,7600000.0
1215,2,Apartment,23.0024361,72.5204272,6300000.0
1134,2,Apartment,23.0054726,72.531336,4150000.0
1106,2,Apartment,23.0544298,72.5958726,4300000.0
1377,3,Apartment,23.2848545,72.4400144,5800000.0
1210,2,Apartment,23.0686992,72.6185497,7500000.0
1845,3,Apartment,23.1100643,72.5811205,8500000.0
1125,2,Apartment,23.1010002,72.5408363,6400000.0
500,2,Apartment,23.0328924,72.5604427,5100000.0
1698,3,Apartment,23.0544372,72.4720756,8500000.0
1215,2,Apartment,23.0839289,72.6785883,4550000.0
236,2,Apartment,23.0799461,72.4936472,6500000.0
945,2,Apartment,23.0839289,72.6785883,6000000.0
2351,3,Apartment,23.0713102,72.539578,18000000.0
300,1,Apartment,23.0287794,72.586749,3000000.0
1485,3,Apartment,23.1358111,72.5818846,6500000.0
1775,3,Apartment,22.9790982,72.4584095,11500000.0
1215,2,Apartment,23.2408258,72.5031982,7100000.0
1800,4,Apartment,23.054759,72.5442061,18000000.0
1242,2,Apartment,23.0451612,72.6051665,6000000.0
1530,3,Apartment,23.017704,72.4696021,12000000.0
4671,7,Apartment,23.0513889,72.6418538,76500000.0
1422,3,Apartment,22.9504545,72.6221998,6700000.0
657,2,Apartment,23.0713102,72.539578,7000000.0
1260,2,Apartment,23.0398447,72.6298154,5000000.0
2313,3,Apartment,22.9979199,72.5595221,14900000.0
1000,6,Apartment,23.038742,72.6401062,8000000.0
2000,5,Villa,23.0434823,72.6810611,8000000.0
1205,2,Apartment,23.1589328,72.5380315,6899999.999999999
1620,4,Villa,23.0839289,72.6785883,19500000.0
1450,3,Apartment,23.017704,72.4696021,7500000.0
1530,3,Apartment,22.9979199,72.5595221,6500000.0
1791,3,Apartment,23.0227526,72.5383118,17500000.0
2089,3,Villa,23.2125309,72.684767,15100000.0
816,3,Apartment,23.0107147,72.4429208,7500000.0
1520,3,Apartment,23.0107147,72.4429208,6800000.000000001
1050,2,Apartment,23.0107147,72.4429208,5200000.0
1470,3,Apartment,23.0107147,72.4429208,7200000.0
900,2,Apartment,23.0556364,72.5965538,6500000.0
1782,3,Apartment,23.0785597,72.6533332,8000000.0
2250,4,Apartment,23.0544372,72.4720756,31100000.0
1755,3,Apartment,22.9884523,72.615313,6500000.0
1200,2,Apartment,23.0439009,72.4820111,4800000.0
2043,3,Apartment,23.0681554,72.5428774,16000000.0
2360,3,Apartment,23.0328924,72.5604427,14500000.0
1620,3,Villa,23.0255831,72.5691076,9900000.0
1759,4,Apartment,22.8863839,72.203952,24000000.0
1215,2,Apartment,23.1589328,72.5380315,9200000.0
1395,2,Apartment,23.0095427,72.5095448,4500000.0
510,2,Apartment,22.9317728,72.5749418,3200000.0
765,5,Apartment,23.2420572,72.4880711,6500000.0
1341,2,Apartment,23.0975425,72.547552,7700000.0
1278,2,Apartment,23.2990325,72.4371042,6600000.0
2835,4,Apartment,23.0716125,72.6367479,32500000.0
1504,3,Apartment,23.0546669,72.6392596,6500000.0
1035,4,Apartment,23.0419569,72.4575053,19500000.0
1100,2,Apartment,23.1109557,72.5539974,4800000.0
1150,2,Apartment,23.1109557,72.5539974,4900000.0
2385,3,Villa,23.1097883,72.590667,20000000.0
2250,4,Apartment,23.2098893,72.662021,13000000.0
693,1,Apartment,23.0857612,72.6301401,2950000.0
1740,4,Apartment,22.915314,72.5910498,12500000.0
2079,3,Apartment,23.1852929,72.573897,17500000.0
1200,3,Apartment,23.295656,72.326769,7500000.0
724,3,Apartment,22.9483926,72.5977854,6500000.0
2610,3,Apartment,23.0110669,72.5137432,12100000.0
2800,4,Apartment,22.9943045,72.5781979,24800000.0
1000,2,Villa,23.227398,72.6186173,4300000.0
837,3,Apartment,23.3061466,72.3393616,10000000.0
1260,4,Villa,23.0056298,72.5231013,18500000.0
460,1,Apartment,23.0849901,72.5646659,2000000.0
2214,4,Apartment,23.0839289,72.6785883,6000000.0
1800,5,Apartment,23.0227526,72.5383118,15100000.0
818,2,Apartment,23.1589328,72.5380315,5100000.0
2250,4,Villa,22.9729765,72.5895984,13600000.000000002
1170,2,Apartment,23.2478221,72.4852775,5200000.0
1125,2,Apartment,23.069237,72.5111307,6800000.000000001
1575,3,Apartment,23.1743872,72.8270334,8000000.0
1163,2,Apartment,23.2840623,72.4400098,3651000.0
1240,2,Apartment,23.0232163,72.4708784,6200000.0
1134,2,Apartment,23.1183825,72.6213211,7500000.0
630,1,Apartment,23.2942714,72.3310286,1800000.0
1904,3,Apartment,23.04711,72.527537,13500000.0
1218,2,Apartment,23.0839289,72.6785883,6300000.0
1080,2,Apartment,23.0839289,72.6785883,4000000.0
1026,2,Apartment,23.2798133,72.4416517,3000000.0
1125,2,Apartment,23.0111491,72.5132562,4500000.0
1385,3,Apartment,23.1183825,72.6213211,7800000.0
1027,2,Apartment,22.8118046,72.7490972,4600000.0
1143,1,Apartment,23.0111491,72.5132562,10500000.0
1206,2,Apartment,23.1326018,72.2528002,3850000.0
1280,3,Apartment,22.9399896,72.5961418,7000000.0
900,2,Apartment,23.0649034,72.5268918,2900000.0
1530,3,Apartment,23.0145531,72.5635432,12500000.0
711,1,Apartment,23.0635608,72.5959508,1600000.0
1413,2,Apartment,23.0774129,72.4943545,9000000.0
536,2,Apartment,23.1655503,72.8133323,6000000.0
961,3,Apartment,23.0064903,72.5081047,7800000.0
1840,3,Apartment,22.9943045,72.5781979,8000000.0
1232,2,Apartment,23.0086507,72.5485202,5500000.0
1189,2,Apartment,23.0054726,72.531336,4200000.0
873,2,Apartment,23.0111491,72.5132562,6300000.0
1376,3,Apartment,23.0232163,72.4708784,7200000.0
1800,3,Apartment,23.0157768,72.5132008,9199000.0
1115,3,Apartment,23.0604301,72.6537943,8500000.0
1030,2,Apartment,23.0099875,72.5479719,5800000.0
1210,2,Apartment,23.2125309,72.684767,5500000.0
900,3,Apartment,23.0156794,72.5644623,9100000.0
1422,3,Apartment,23.0839289,72.6785883,5800000.0
495,2,Apartment,23.1632457,72.6500247,2000000.0
1085,3,Apartment,23.2524609,72.4843063,12000000.0
1431,3,Apartment,23.0264847,72.5821262,12500000.0
1270,2,Apartment,23.1153559,72.5366513,6200000.0
2250,4,Villa,23.021803,72.4747707,16200000.000000002
1100,2,Apartment,23.1109557,72.5539974,5200000.0
604,2,Apartment,23.0172272,72.4715026,5500000.0
1674,4,Apartment,23.2072732,72.6361499,15000000.0
150,1,Villa,23.0244661,72.6863241,1800000.0
2115,2,Apartment,23.217789,72.667326,27000000.0
500,1,Apartment,23.107121,72.5848584,2800000.0000000005
864,2,Apartment,23.0604301,72.6537943,4000000.0
585,2,Villa,23.0069624,72.5440056,11000000.0
1000,3,Apartment,23.092529,72.561323,7300000.0
1150,2,Apartment,23.1123884,72.5515273,5200000.0
803,3,Apartment,23.038676,72.5596366,7100000.0
4194,3,Apartment,23.2172456,72.6491326,12000000.0
1350,2,Apartment,23.0011144,72.5168855,40000000.0
661,2,Apartment,22.9811295,72.6012948,4000000.0
2800,4,Apartment,23.0232163,72.4708784,18500000.0
1575,3,Apartment,23.0015561,72.5132033,8000000.0
801,2,Apartment,23.0111491,72.5132562,5500000.0
801,2,Apartment,23.0111491,72.5132562,5500000.0
2000,4,Apartment,22.9785228,72.6101796,28000000.0
690,2,Apartment,23.1589328,72.5380315,6800000.000000001
1620,3,Apartment,22.9504545,72.6221998,5500000.0
1290,2,Apartment,23.2524609,72.4843063,4000000.0
1683,3,Apartment,23.0810804,72.6819875,7500000.0
1935,3,Apartment,23.021803,72.4747707,23000000.0
1224,2,Apartment,23.1213946,72.5404102,7200000.0
697,2,Apartment,23.1589328,72.5380315,6899999.999999999
1350,2,Apartment,23.2294787,72.7273294,4400000.0
2970,3,Apartment,23.1358111,72.5818846,10200000.0
1935,3,Apartment,23.1358111,72.5818846,10000000.0
810,1,Apartment,22.9993349,72.6245126,1700000.0000000002
1349,2,Apartment,22.9993547,72.6137203,5200000.0
1080,2,Apartment,23.0682238,72.5640995,6899999.999999999
918,3,Apartment,23.1634079,72.6888935,17000000.0
1215,3,Apartment,23.0111491,72.5132562,8000000.0
1210,2,Apartment,23.1043633,72.5493536,5800000.0
1890,3,Apartment,23.0439009,72.4820111,7000000.0
1170,2,Apartment,23.0110669,72.5137432,2700000.0
1210,2,Apartment,23.1589328,72.5380315,7200000.0
1530,2,Apartment,23.1109557,72.5539974,4400000.0
1484,3,Apartment,23.252596,72.4840781,12500000.0
1350,2,Apartment,23.107121,72.5848584,6200000.0
1071,2,Apartment,23.0732586,72.6508299,3700000.0
1750,3,Apartment,23.295656,72.326769,9500000.0
1450,2,Apartment,23.0069372,72.5208415,6250000.0
627,2,Apartment,23.1326018,72.2528002,3600000.0
1071,2,Apartment,23.2169318,72.6678423,3200000.0
1233,3,Apartment,23.0284731,72.5590087,8500000.0
1170,2,Apartment,23.0839289,72.6785883,6000000.0
1100,2,Apartment,23.0271651,72.5188421,5400000.0
3600,7,Apartment,22.992195,72.6116113,40000000.0
2000,3,Apartment,23.0485393,72.511742,17500000.0
3170,4,Apartment,23.0111491,72.5132562,20500000.0
2335,3,Apartment,23.2125309,72.684767,16000000.0
3230,4,Apartment,23.1589328,72.5380315,26500000.0
2623,4,Apartment,23.0244466,72.5589826,17600000.0
3400,4,Apartment,23.1360869,72.5520801,19500000.0
1300,3,Apartment,23.2125309,72.684767,9200000.0
945,2,Apartment,22.9977135,72.6067174,3600000.0
809,3,Apartment,23.017704,72.4696021,7900000.0
1215,2,Apartment,23.0901711,72.6504536,5699999.999999999
1620,5,Villa,23.0854097,72.6580946,14000000.0
1764,3,Apartment,23.2848545,72.4400144,7999000.000000001
1435,3,Apartment,23.0107147,72.4429208,7150000.0
1701,3,Apartment,23.0162473,72.4517298,9000000.0
864,2,Apartment,23.0295113,72.4506006,3600000.0
2200,3,Apartment,23.0232163,72.4708784,14000000.0
300,1,Apartment,23.1811021,72.6290196,1200000.0
968,3,Apartment,23.1852929,72.573897,9700000.0
2160,3,Apartment,23.0716125,72.6367479,25000000.0
3123,3,Villa,23.0107147,72.4429208,26500000.0
1458,3,Apartment,23.107121,72.5848584,7000000.0
1683,3,Apartment,23.031029,72.5623938,7500000.0
1300,2,Apartment,23.0232163,72.4708784,5000000.0
1135,2,Apartment,22.8630501,72.5335038,5800000.0
1348,2,Apartment,23.2990325,72.4371042,5200000.0
685,1,Apartment,23.2976084,72.3384089,1800000.0
1035,2,Apartment,23.0111491,72.5132562,4800000.0
2268,3,Apartment,23.3254747,72.0554467,9100000.0
1377,5,Apartment,22.9798797,72.572712,15500000.0
600,1,Villa,23.0854097,72.6580946,4000000.0
1890,3,Villa,23.2125309,72.684767,12000000.0
1100,2,Apartment,23.1109557,72.5539974,6250000.0
925,5,Villa,23.0733482,72.6414952,5800000.0
1350,3,Apartment,23.0195503,72.4687169,11000000.0
1494,2,Apartment,23.0907373,72.5906069,4800000.0
1000,2,Apartment,23.062275,72.571217,3500000.0
1620,4,Apartment,23.0215374,72.5800568,12100000.0
1620,3,Apartment,23.0839289,72.6785883,6400000.0
516,2,Apartment,23.0560952,72.6156604,4600000.0
1305,2,Apartment,22.9884742,72.3357236,5500000.0
1005,3,Apartment,23.0781985,72.4929937,8800000.0
1260,3,Apartment,23.0732586,72.6508299,5100000.0
1750,3,Apartment,23.2105495,72.6850067,6600000.0
1080,2,Apartment,23.0839289,72.6785883,3800000.0
3600,3,Villa,23.0544372,72.4720756,32500000.0
2310,3,Apartment,23.0716125,72.6367479,12000000.0
4980,4,Apartment,23.1201139,72.6251307,25000000.0
590,2,Apartment,22.981225,72.598839,5699999.999999999
1980,3,Apartment,23.1100643,72.5811205,12800000.0
1300,5,Apartment,23.1023628,72.5702646,26000000.0
700,1,Apartment,22.9168572,72.6551837,1250000.0
1215,2,Apartment,23.1761355,72.6367501,3100000.0
915,2,Apartment,23.0195503,72.4687169,7000000.0
981,2,Apartment,23.0302148,72.622926,2800000.0000000005
2300,2,Apartment,23.0839289,72.6785883,4800000.0
1800,3,Apartment,23.0111491,72.5132562,5600000.000000001
1422,4,Apartment,23.0069624,72.5440056,30000000.0
1089,2,Apartment,23.0271285,72.5815218,4200000.0
1000,3,Apartment,23.1660204,72.816262,2200000.0
1680,3,Apartment,23.011445,72.5864365,9300000.0
3663,6,Apartment,23.1137378,72.5416295,17000000.0
765,2,Apartment,23.0306499,72.5101971,4500000.0
1937,7,Apartment,22.9519183,72.6113595,7000000.0
1213,2,Apartment,23.0012666,72.5877721,5699999.999999999
495,1,Apartment,23.0546669,72.6392596,2900000.0
3538,4,Apartment,23.04711,72.527537,31500000.0
1230,2,Apartment,23.017704,72.4696021,6200000.0
1500,3,Apartment,23.1589328,72.5380315,9251000.0
875,4,Villa,22.9969634,72.633455,6500000.0
1125,2,Apartment,23.163288,72.8142282,5100000.0
990,2,Apartment,22.9975921,72.6046587,4300000.0
1179,2,Apartment,23.0086264,72.5479912,5500000.0
1150,2,Apartment,23.0295113,72.4506006,6500000.0
1140,3,Apartment,23.0631171,72.5255748,25000000.0
1260,5,Villa,22.99061,72.6367664,26500000.0
1345,2,Apartment,23.0839289,72.6785883,6000000.0
2304,3,Apartment,23.0145531,72.5635432,15300000.0
1260,4,Apartment,23.0069624,72.5440056,17500000.0
1024,3,Apartment,23.1201139,72.6251307,6020000.0
1783,3,Apartment,23.0181819,72.4681909,9000000.0
1179,2,Apartment,23.1134254,72.5414761,5800000.0
290,1,Apartment,22.9461238,72.5972209,1300000.0
1350,2,Apartment,23.057541,72.5435085,7600000.0
1527,2,Villa,23.0510656,72.6436615,6500000.0
1575,3,Apartment,23.0111491,72.5132562,6500000.0
1575,3,Apartment,23.0434823,72.6810611,6500000.0
3500,5,Apartment,23.0399395,72.5020526,20099999.999999996
1215,2,Apartment,23.0097167,72.5076274,5100000.0
1254,2,Apartment,23.1123884,72.5515273,5400000.0
1510,3,Apartment,23.0328924,72.5604427,6500000.0
1750,3,Apartment,23.0232163,72.4708784,8300000.0
1850,3,Apartment,22.9790982,72.4584095,11500000.0
1134,2,Apartment,23.092529,72.561323,5825000.0
837,5,Apartment,23.0854097,72.6580946,9500000.0
990,2,Apartment,23.10644,72.5774989,6600000.0
600,1,Apartment,23.0363265,72.5650744,3750000.0
11340,5,Apartment,23.0215374,72.5800568,13000000.0
675,2,Apartment,23.1886152,72.633268,6000000.0
1675,3,Apartment,23.0069624,72.5440056,18000000.0
1100,2,Apartment,22.996342,72.5043085,6200000.0
1161,2,Apartment,22.9666916,72.5893488,5900000.0
3267,4,Apartment,23.0271267,72.5226289,43600000.0
6084,6,Apartment,23.0215374,72.5800568,74400000.0
900,3,Apartment,22.9948656,72.6624431,6300000.0
2250,4,Villa,23.036861,72.521212,13400000.0
1490,3,Apartment,23.0172779,72.4709076,7400000.0
4500,3,Apartment,22.9993547,72.6137203,28000000.0
1800,3,Apartment,23.1010002,72.5408363,9500000.0
690,2,Apartment,23.1589328,72.5380315,6800000.000000001
858,3,Apartment,23.1360943,72.5425805,7000000.0
1179,2,Apartment,23.0063315,72.536517,6000000.0
1962,3,Apartment,23.3226944,72.423167,16500000.0
652,2,Apartment,23.1201139,72.6251307,4500000.0
1510,3,Apartment,23.0328924,72.5604427,6800000.000000001
900,2,Apartment,23.062275,72.571217,4500000.0
2583,4,Villa,23.166292,72.8125255,33500000.0
1224,2,Apartment,23.0604301,72.6537943,4099999.9999999995
1098,2,Apartment,23.062275,72.571217,3000000.0
1436,3,Apartment,23.0244466,72.5589826,8500000.0
1431,3,Apartment,23.0604301,72.6537943,6400000.0
5499,5,Apartment,23.2840623,72.4400098,21000000.0
2640,3,Apartment,23.0107147,72.4429208,20000000.0
1650,3,Apartment,22.9979199,72.5595221,6500000.0
225,1,Apartment,23.0111491,72.5132562,4000000.0
1332,2,Apartment,23.107121,72.5848584,6000000.0
536,1,Apartment,22.9168572,72.6551837,1200000.0
857,3,Apartment,23.0495869,72.5928806,6500000.0
1872,4,Apartment,23.0215374,72.5800568,10000000.0
800,1,Apartment,23.0111491,72.5132562,5500000.0
1962,5,Villa,23.0227526,72.5383118,37500000.0
1500,3,Apartment,23.1360943,72.5425805,7500000.0
1150,2,Apartment,23.0107147,72.4429208,5300000.0
661,2,Apartment,23.0854097,72.6580946,5000000.0
873,1,Apartment,23.0839289,72.6785883,3000000.0
1530,3,Apartment,23.2524609,72.4843063,6000000.0
1152,2,Apartment,23.0111491,72.5132562,7000000.0
814,3,Apartment,23.017704,72.4696021,8500000.0
1665,3,Apartment,23.1634079,72.6888935,8500000.0
1180,2,Apartment,22.9979199,72.5595221,3300000.0
1170,2,Apartment,22.9589978,72.6297981,2800000.0000000005
2970,4,Apartment,23.0716125,72.6367479,29000000.0
2750,4,Apartment,22.9824283,72.4590034,24500000.0
1200,2,Apartment,23.1153559,72.5366513,6000000.0
1215,2,Apartment,23.0205008,72.4694523,6800000.000000001
1323,3,Apartment,23.0063315,72.536517,12500000.0
1230,2,Apartment,22.9504545,72.6221998,8500000.0
1350,2,Apartment,23.0839289,72.6785883,6000000.0
2625,4,Apartment,23.0107147,72.4429208,18000000.0
2000,4,Apartment,23.0360509,72.5611735,30000000.0
1200,2,Apartment,23.062275,72.571217,4800000.0
954,2,Apartment,23.2935817,72.3290988,3300000.0
3312,2,Apartment,23.0271267,72.5226289,33500000.0
2367,3,Apartment,23.2125309,72.684767,9500000.0
2871,4,Apartment,23.038676,72.5596366,17000000.0
1080,2,Apartment,23.0409123,72.5140989,4500000.0
2000,3,Apartment,23.006527,72.583296,19000000.0
1305,2,Apartment,23.119713,72.6051136,8700000.0
960,3,Apartment,23.1283467,72.558657,8500000.0
1620,3,Apartment,23.0161011,72.4656001,18000000.0
1260,3,Apartment,23.0215374,72.5800568,13000000.0
1035,2,Apartment,22.9948656,72.6624431,3700000.0
5225,4,Apartment,23.2145657,72.6856816,47000000.0
1575,2,Apartment,23.0434823,72.6810611,6600000.0
1111,3,Apartment,23.0215374,72.5800568,8800000.0
600,2,Apartment,22.9033238,72.4554029,2800000.0000000005
3600,4,Apartment,23.0171175,72.589927,29900000.000000004
1700,3,Apartment,23.0295113,72.4506006,8700000.0
2340,3,Apartment,23.0839289,72.6785883,8700000.0
873,2,Apartment,22.9884742,72.3357236,3000000.0
972,2,Apartment,23.0111491,72.5132562,15000000.0
1203,2,Apartment,23.0686992,72.6185497,7400000.0
1206,2,Apartment,23.0839289,72.6785883,3650000.0
550,2,Apartment,23.0839289,72.6785883,4099999.9999999995
2152,3,Apartment,23.0111491,72.5132562,5400000.0
1125,2,Apartment,23.1569347,72.8003947,5500000.0
700,3,Apartment,23.0839289,72.6785883,3800000.0
1845,3,Apartment,23.2522871,72.4840233,9000000.0
900,2,Apartment,23.1123884,72.5515273,5500000.0
1125,2,Apartment,23.0839289,72.6785883,5500000.0
1500,2,Apartment,23.0111491,72.5132562,3700000.0
1170,4,Apartment,22.9317728,72.5749418,9900000.0
1485,2,Apartment,23.2522871,72.4840233,6200000.0
1286,2,Apartment,23.1244438,72.6142157,9500000.0
1049,3,Apartment,23.0766234,72.5764197,8000000.0
1305,2,Apartment,23.0291729,72.54137,8900000.0
4950,4,Apartment,23.164603,72.6506473,25000000.0
1152,2,Apartment,23.0839289,72.6785883,5400000.0
1080,2,Apartment,22.9977135,72.6067174,6500000.0
9000,2,Apartment,23.0111491,72.5132562,6000000.0
1355,2,Apartment,23.0024361,72.5204272,7000000.0
800,2,Apartment,22.9504545,72.6221998,6000000.0
2475,5,Villa,22.9986596,72.6114013,26500000.0
925,3,Villa,23.2294787,72.7273294,9000000.0
3600,5,Apartment,23.0056298,72.5231013,50000000.0
1710,3,Apartment,23.0485393,72.511742,12500000.0
949,3,Apartment,22.9978637,72.5601122,15000000.0
1251,2,Apartment,23.0259222,72.5496698,6800000.000000001
1000,3,Apartment,23.0264639,72.5607382,10000000.0
966,3,Apartment,23.1223913,72.5733728,12000000.0
2610,5,Apartment,23.0564338,72.5622541,25500000.0
565,2,Apartment,23.2125309,72.684767,5600000.000000001
3800,3,Apartment,23.0445921,72.517344,19000000.0
905,2,Apartment,23.0839289,72.6785883,6000000.0
1351,3,Apartment,23.0165432,72.5128364,13600000.000000002
1503,3,Apartment,23.2990325,72.4371042,8500000.0
1125,2,Apartment,23.0847978,72.5512141,5200000.0
1026,2,Apartment,23.1201139,72.6251307,2800000.0000000005
945,2,Apartment,23.0363265,72.5650744,7500000.0
1890,3,Apartment,23.0839289,72.6785883,11500000.0
954,2,Apartment,23.1010002,72.5408363,6000000.0
635,2,Apartment,23.0262109,72.4823051,6200000.0
1215,2,Apartment,22.9924509,72.3825613,5200000.0
1206,2,Apartment,23.1326018,72.2528002,4700000.0
1350,2,Apartment,23.0159755,72.5136414,5800000.0
1368,3,Apartment,23.0159516,72.5669759,8000000.0
1872,5,Villa,23.0227526,72.5383118,37500000.0
1350,2,Apartment,22.9790982,72.4584095,10000000.0
1845,3,Apartment,23.1201139,72.6251307,11000000.0
1510,3,Apartment,23.1840636,72.647924,7500000.0
1548,2,Apartment,23.062275,72.571217,6200000.0
1152,2,Apartment,23.0434823,72.6810611,5100000.0
2385,3,Apartment,23.0139583,72.5287561,13200000.0
877,1,Apartment,23.1143235,72.5587865,4000000.0
2448,3,Apartment,23.0856343,72.5646439,20000000.0
653,2,Apartment,23.038676,72.5596366,6100000.0
1400,2,Apartment,23.0054726,72.531336,4500000.0
1260,2,Apartment,23.0839289,72.6785883,4200000.0
800,2,Apartment,23.062275,72.571217,2700000.0
871,2,Apartment,23.0360509,72.5611735,4950000.0
688,2,Apartment,23.0043253,72.5520748,5000000.0
1065,2,Villa,23.0069624,72.5440056,7500000.0
1125,2,Apartment,22.9811933,72.6319432,3200000.0
1517,3,Apartment,22.9797925,72.4548655,14000000.0
1305,2,Apartment,23.0839289,72.6785883,6300000.0
1665,3,Apartment,23.0439009,72.4820111,5800000.0
945,2,Apartment,23.0111491,72.5132562,1900000.0
2810,4,Apartment,23.0217679,72.5074434,32500000.0
1170,3,Apartment,23.0787426,72.6681866,11000000.0
730,1,Apartment,22.9916559,72.6062149,3500000.0
725,2,Apartment,23.0399922,72.5778602,6800000.000000001
576,3,Apartment,23.0285662,72.5051111,3000000.0
1215,2,Apartment,23.2525119,72.4837832,5699999.999999999
1215,2,Apartment,23.1358111,72.5818846,6500000.0
5850,6,Villa,23.0650046,72.5390686,58000000.0
450,1,Apartment,23.0069624,72.5440056,4000000.0
600,1,Apartment,23.2770506,72.0875893,3500000.0
1440,3,Apartment,22.9979199,72.5595221,7000000.0
810,1,Apartment,23.0901491,72.6505239,4500000.0
1000,2,Apartment,23.0813667,72.6280913,12000000.0
1350,2,Apartment,23.0838316,72.6488435,6000000.0
252,1,Apartment,23.0069624,72.5440056,3000000.0
648,2,Apartment,22.8118046,72.7490972,5500000.0
1929,3,Apartment,23.0366663,72.5492165,14500000.0
1134,2,Apartment,23.030038,72.5138178,4700000.0
675,2,Apartment,23.2770506,72.0875893,7000000.0
1575,3,Apartment,23.0111491,72.5132562,7800000.0
609,2,Apartment,23.0730267,72.6528769,3800000.0
900,1,Apartment,22.9519183,72.6113595,1850000.0
1050,2,Apartment,22.9878599,72.4928926,3850000.0
936,2,Apartment,23.0271267,72.5226289,5800000.0
1080,2,Apartment,23.1743872,72.8270334,2800000.0000000005
1413,3,Apartment,23.137604,72.44412,15500000.0
1700,3,Apartment,23.0245389,72.579428,5000000.0
1179,2,Apartment,23.1198532,72.6234496,5000000.0
1360,3,Apartment,23.038676,72.5596366,6850000.000000001
1764,3,Apartment,23.1360943,72.5425805,8050000.000000001
690,2,Apartment,23.0686992,72.6185497,8800000.0
2313,3,Apartment,23.1010002,72.5408363,15000000.0
1440,3,Apartment,23.0232163,72.4708784,7000000.0
1455,3,Apartment,23.1743872,72.8270334,7500000.0
980,2,Apartment,23.1153559,72.5366513,6100000.0
1750,3,Apartment,22.9677692,72.3056957,9900000.0
912,3,Apartment,22.9677692,72.3056957,10700000.0
1260,3,Apartment,23.0111491,72.5132562,6500000.0
2357,3,Apartment,22.9844824,72.4604009,14000000.0
1630,3,Apartment,23.0232163,72.4708784,8199999.999999999
945,2,Apartment,23.0839289,72.6785883,3150000.0
900,2,Apartment,23.0111491,72.5132562,3500000.0
1845,6,Apartment,23.0770712,72.5890677,16000000.0
1620,3,Apartment,23.0069624,72.5440056,9000000.0
2223,3,Apartment,23.0084683,72.5388507,17000000.0
1260,2,Apartment,23.0891843,72.5415308,5595000.0
594,1,Apartment,23.1964319,72.6328106,1500000.0
477,2,Apartment,22.9867206,72.6458765,3200000.0
1215,3,Apartment,23.0111491,72.5132562,7500000.0
570,2,Apartment,22.9977135,72.6067174,6500000.0
1530,4,Apartment,22.9742764,72.5865341,17500000.0
650,2,Apartment,23.252596,72.4840781,7800000.0
600,3,Apartment,23.0069624,72.5440056,8000000.0
1080,2,Apartment,23.0839289,72.6785883,4500000.0
880,2,Apartment,23.0111491,72.5132562,2700000.0
900,2,Apartment,23.0057574,72.6269822,3500000.0
1485,2,Apartment,23.0232163,72.4708784,6500000.0
4560,3,Apartment,23.0398447,72.6298154,6200000.0
6750,4,Villa,23.0676665,72.5721746,52500000.0
1800,4,Apartment,23.1429051,72.5392248,35000000.0
1080,2,Apartment,23.0839803,72.5536541,5500000.0
1000,2,Apartment,23.0839289,72.6785883,3500000.0
1971,4,Apartment,23.0408279,72.5048295,22000000.0
1062,2,Apartment,22.9729765,72.5895984,2800000.0000000005
1725,3,Apartment,23.0162473,72.4517298,8199999.999999999
1334,4,Apartment,23.1634079,72.6888935,18000000.0
1250,2,Apartment,23.0839289,72.6785883,3950000.0
1143,2,Apartment,23.0839289,72.6785883,6800000.000000001
1386,3,Apartment,23.0839289,72.6785883,7500000.0
1980,2,Apartment,23.0271267,72.5226289,12500000.0
1305,2,Apartment,23.1201139,72.6251307,4500000.0
979,4,Apartment,23.0215374,72.5800568,6000000.0
1125,2,Apartment,23.0111491,72.5132562,5800000.0
630,1,Apartment,22.9867206,72.6458765,1800000.0
1340,3,Apartment,23.0107147,72.4429208,6500000.0
1233,2,Apartment,23.0839289,72.6785883,6500000.0
1701,3,Apartment,23.0295113,72.4506006,8500000.0
990,2,Apartment,23.0072793,72.5573789,4800000.0
450,4,Apartment,23.0716125,72.6367479,28000000.0
